,Unnamed: 0,score,id,Title,Parent,Parent Slug,secondary,count
610,489,82.0,3435,Buying a New Home vs. a Pre-Owned Home,146,home/mortgage,home,7
611,624,81.5,3445,Mortgage Qualification: Unraveling the Mystery,146,home/mortgage,home,6
612,206,81.0,25869,Start-Up Costs: How Much Does it Cost to Start a Small Business?,8474,business/small,business,9
613,68,80.9,2221,4 Mistakes People Make When Refinancing a Car,7509,auto/refinance/car-loans,auto/refinance,8
614,488,80.8,3449,Buying a House: A Practical Approach,146,home/mortgage,home,7
615,935,80.6,8906,Should You Bundle Your Home and Auto Insurance?,4825,insurance/home,insurance,9
616,26,80.3,30370,Endurance Auto Warranty Review,99,auto,auto,7
617,261,80.3,5801,Trigger Leads Opt Out: Credit Bureaus Sell Personal Data,2206,credit-score,credit-score,7
618,616,80.3,9944,How the Mortgage Formula Determines Your Monthly Payments,146,home/mortgage,home,7
619,907,80.2,2257,"How to Make Sure a Home Meets the VA Loan ""Move-in Ready"" Requirement",7501,home/va/requirements,home/va,7
620,1053,79.9,17727,CommonBond Student Loan Refinancing Review,172,student/refinance,student,7
621,333,79.5,7712,Understanding Debt Forgiveness,138,debt-consolidation,debt-consolidation,7
622,865,79.4,2300,Reverse Mortgage or Downsize My Home?,234,home/reverse,home,8
623,326,79.4,22449,Is Debt Consolidation a Good or Bad Idea?,138,debt-consolidation,debt-consolidation,7
624,112,79.1,29867,The Best Boat Financing Companies in 2018,1389,boat,auto/powersport,7
625,1038,79.0,1068,College Expenses: How Much Money Do You Really Need?,168,student,student,7
626,363,78.8,2366,5 Ways to Come Up With Your FHA Loan Down Payment,27,home/fha,home,8
627,689,78.8,5828,What the Past Can (and Can't) Tell Us about Future Mortgage Interest Rates,5299,home/mortgage/rates,home/mortgage,7
628,139,78.7,22562,Entrepreneur's Salary: How Much To Pay Yourself,129,business,business,7
629,581,78.5,3524,How to Evaluate Home Offers to Purchase,146,home/mortgage,home,7
630,190,77.4,3939,A Basic Guide to Microloans,8015,business/sba,business,6
631,732,77.4,12613,Uniform Residential Loan Application 101,146,home/mortgage,home,6
632,132,77.1,29287,The Complete Guide to Buying a Franchise,129,business,business,7
633,696,76.9,5501,Ask an expert: Seller Breaking a Real Estate Contract,146,home/mortgage,home,6
634,249,76.3,6044,How to Remove Collections from your Credit Report,20369,credit-repair,credit-repair,9
635,1031,76.1,3094,Federal or private student loans? Which should you choose?,168,student,student,7
636,475,75.7,3480,Benefits of Government Home Loans,146,home/mortgage,home,6
637,177,75.5,7609,Small Business License Checklist,7494,business/requirements,business,9
638,183,75.5,24929,S Corp vs. C Corp: Understanding the Difference,7494,business/requirements,business,9
639,537,75.4,3475,How to Find a Low Down Payment Mortgage,7449,home/mortgage/down-payment,home/mortgage,8
640,173,74.5,3942,The Pros and Cons of a Business Acquisition Loan,129,business,business,7
641,649,74.4,3539,Qualifying for a Home Loan,146,home/mortgage,home,6
642,772,74.3,3482,Making Home Affordable Program,7426,home/refinance/hamp,home/refinance,0
643,813,74.2,13590,Get the Best Rate on Your Jumbo Mortgage Refinance,150,home/refinance,home,7
644,506,73.8,3401,5 Things You Should Know About Closing Costs,7457,home/mortgage/closing-costs,home/mortgage,6
645,1078,73.8,6064,What Happens If You Default On Student Loans?,172,student/refinance,student,7
646,468,73.7,3508,Are You Ready for Home Ownership?,146,home/mortgage,home,7
647,677,73.7,28879,Mortgage Borrowers Could Save Almost 10% of the Loan Amount in Interest by Shopping Around,5299,home/mortgage/rates,home/mortgage,7
648,260,73.3,5800,Co-signing a Loan: Understand the Obligation,2206,credit-score,credit-score,7
649,344,73.2,29320,What Debts Should I Pay Off First?,138,debt-consolidation,debt-consolidation,7
650,915,73.0,11204,"VA Funding Fee: What, Why and How Much",154,home/va,home,7
651,329,72.2,3082,How Does Debt Consolidation Work?,138,debt-consolidation,debt-consolidation,8
652,905,72.1,2283,Guidelines for VA Approved Condos,7501,home/va/requirements,home/va,7
653,930,72.1,941,DUI & Auto Insurance Rates: How Long Will It Affect Me?,160,insurance/auto,insurance,9
654,164,71.9,15136,Could Your Business Benefit from an Unsecured Business Line of Credit?,8022,business/line-of-credit,business,3
655,256,71.5,6034,5 Surprising Things That Do Not Affect Your Credit Score,2206,credit-score,credit-score,8
656,128,71.0,6040,Understanding Your Business Credit Report,129,business,business,7
657,827,70.6,13602,Wondering When to Refinance Your House? Learn These Refinancing Rules,150,home/refinance,home,7
658,734,70.5,3418,"VA, FHA or Conventional Home Loans: Which is Right for You?",146,home/mortgage,home,6
659,986,70.1,3281,Personal Line of Credit vs. Credit Card: Which Makes More Sense?,7473,personal/personal-line-credit,personal,2
660,547,69.9,3525,Fannie Mae and Freddie Mac Home Loans,146,home/mortgage,home,6
661,3,69.5,3001,5 Factors to Look for in an Auto Loan,99,auto,auto,7
662,948,69.4,3258,"5 Bad Reasons to Get a Personal Loan, and What to Do Instead",164,personal,personal,8
663,95,69.3,3007,The Complete Guide to Getting a Car Loan,99,auto,auto,7
664,376,68.7,6098,Getting an FHA Streamline Refinance on Investment Property,27,home/fha,home,6
665,702,68.7,3413,Does It Make Sense to Pay Off My Mortgage Early?,146,home/mortgage,home,6
666,870,68.5,2330,How Reverse Mortgages Affect Government Benefits,234,home/reverse,home,7
667,54,68.1,30290,Options for Jet Ski Financing for Summer 2018,117,auto/powersport,auto,6
668,134,67.8,15571,Getting Cash Flow Financing with a Cash Flow Loan,129,business,business,7
669,941,67.7,10172,Your Guide To Mobile & Manufactured Home Insurance,4825,insurance/home,insurance,9
670,697,67.6,3515,Selling and Buying a Home at the Same Time,146,home/mortgage,home,6
671,255,67.4,6015,Q&A: 3 Most Common Credit Questions,2206,credit-score,credit-score,8
672,1059,67.2,985,How to Consolidate Student Loans in 5 Steps,17391,student/refinance/consolidation,student/refinance,4
673,899,66.4,2281,Locking in your VA Mortgage Rate,154,home/va,home,7
674,257,66.3,5770,Why The Age of Your Credit History is Important,2206,credit-score,credit-score,7
675,40,66.1,3042,Comparing Auto Loans: Learn the Basics,99,auto,auto,7
676,59,66.1,394,Top Powersports for Adventure Seekers,117,auto/powersport,auto,6
677,309,66.1,3078,8 Debt Consolidation Facts You Need to Know,138,debt-consolidation,debt-consolidation,7
678,46,66.0,29968,Should You Buy or Lease a Motorcycle?,113,auto/motorcycle,auto,3
679,771,66.0,7968,Understanding Government Refinance Programs,150,home/refinance,home,6
680,1001,65.9,7809,Short Term Loans: Understanding the Risks,164,personal,personal,8
681,298,65.8,25810,How to Consolidate Your Business Debt,138,debt-consolidation,debt-consolidation,7
682,293,65.6,25757,Best Budgeting Apps of 2018,138,debt-consolidation,debt-consolidation,7
683,166,64.9,7791,4 Tips for Managing Your Small Business Finances,129,business,business,8
684,520,64.9,3426,Credit Score For A Home Loan: What You Need To Know,146,home/mortgage,home,6
685,648,64.3,3465,Q&A: Why Are Jumbo Loans So Cheap?,146,home/mortgage,home,6
686,1061,64.1,15999,A Dentist's Guide: This Is How To Crush Your Dental School Debt,172,student/refinance,student,7
687,222,63.8,17251,Working Capital Financing: How to Find Working Capital,8024,business/working-capital,business,2
688,945,63.7,5722,10 Signs You Need a Personal Loan,164,personal,personal,9
689,271,63.3,5768,How to Get a Excellent Credit Score,2206,credit-score,credit-score,8
690,895,63.1,12631,VA Home Loan Process: How to Get a VA Home Loan,154,home/va,home,7
691,774,63.1,656,HARP 3.0 Refinance,624,home/refinance/harp,home/refinance,9
692,400,63.0,2369,Understanding FHA Mortgage Disclosures,7503,home/fha/requirements,home/fha,8
693,138,62.8,7948,4 Easy Business Loans to Consider,129,business,business,8
694,676,62.8,26630,Mortgage Borrowers Could Save 10% of the Loan Amount in Interest by Shopping Around,5299,home/mortgage/rates,home/mortgage,8
695,106,62.7,5804,Bankrupcy Laws You Should be Aware of Before Filing,23650,bankruptcy,credit-repair,7
696,63,62.3,2223,Auto Payday Loans Versus Auto Refinance Loans: Which Works for You?,109,auto/refinance,auto,7
697,518,62.2,5741,Convert your garage into living space,146,home/mortgage,home,7
698,374,62.2,2363,First-Time Buyers Still Flocking to FHA Programs,27,home/fha,home,6
699,1026,62.0,1072,Best Student Loans to Pay for College,168,student,student,7
700,947,61.6,3263,4 Personal Loan Mistakes to Avoid,164,personal,personal,8
701,204,61.5,3930,Planning Your Small Business Funding for 2018,8474,business/small,business,9
702,192,61.2,17431,SBA Loan Requirements: How to Get an SBA Loan,8015,business/sba,business,6
703,694,61.1,3439,Second Home Mortgage: 4 Questions to Ask Before You Buy a Second Home,146,home/mortgage,home,7
704,216,61.1,676,What Can a Business Loan Be Used for and How Can It Help My Business Grow?,129,business,business,8
705,389,61.0,2343,Pros and Cons of a Small FHA Loan Down Payment,27,home/fha,home,6
706,661,61.0,5816,What Determines Your Mortgage Rate?,5299,home/mortgage/rates,home/mortgage,8
707,571,60.8,9948,How Much Money Do I Need to Buy a House?,146,home/mortgage,home,6
708,224,60.7,10330,Net Working Capital: Managing Your Business's Financial Health,8024,business/working-capital,business,2
709,719,60.7,3463,Time for ARMs?,146,home/mortgage,home,6
710,485,60.7,3514,Builder Buy-Downs Lower Monthly Mortgage Payments,146,home/mortgage,home,7
711,335,60.2,7719,What You Need to Know About Cancellation of Debt (COD) Income,138,debt-consolidation,debt-consolidation,7
712,492,60.0,20072,Buying a Foreclosed Home: A Step-by-Step Guide,146,home/mortgage,home,6
713,467,59.9,3491,Ask an Expert: Are Mortgage Rates Negotiable?,146,home/mortgage,home,6
714,877,59.7,2325,Too Much Debt to Retire Comfortably? You Have Options,234,home/reverse,home,7
715,516,58.5,3478,Conforming Loans,146,home/mortgage,home,6
716,933,58.5,468,Types of Auto Insurance Coverage,160,insurance/auto,insurance,9
717,750,58.4,3417,3 Reasons Why You Shouldn't Wait to Buy a Home,146,home/mortgage,home,6
718,94,58.3,3010,The 6 Best Used Cars to Buy,99,auto,auto,7
719,942,58.3,10166,Vacant Home Insurance: What It Is and How to Get the Best Price,4825,insurance/home,insurance,9
720,1063,58.0,984,How Aggressively Should I Be Paying Off My Student Loans?,172,student/refinance,student,7
721,64,57.6,443,Auto Refinance Options and Your Credit Score,109,auto/refinance,auto,6
722,532,57.6,3505,Down payment: What is the purpose?,7449,home/mortgage/down-payment,home/mortgage,8
723,201,57.5,29712,How the Small Business Loan Underwriting Process Works,8474,business/small,business,9
724,563,57.0,461,Is a Home Warranty Worth the Expense?,146,home/mortgage,home,7
725,165,56.8,3896,What Is a Business Line of Credit?,8022,business/line-of-credit,business,3
726,856,56.6,3059,Reverse Mortgage Counseling,234,home/reverse,home,8
727,936,56.0,8918,Cheap Home Insurance: Bargain or Blunder?,4825,insurance/home,insurance,9
728,660,55.5,5821,Factors that Affect Mortgage Rates: The Economy,5299,home/mortgage/rates,home/mortgage,7
729,577,55.0,3441,How to Buy a House: All the Steps You Need to Know,146,home/mortgage,home,7
730,202,54.5,679,5 Questions to Ask Before Paying Off a Small Business Loan Early,8474,business/small,business,9
731,918,54.0,2278,VA Home Loan Lenders Offer Affordable Options,154,home/va,home,7
732,1045,54.0,13284,The Ultimate Guide to Parent Student Loans,168,student,student,7
733,613,53.6,7672,The 5 Minute Mortgage: Mortgage Comparison with LoanExplorer,146,home/mortgage,home,7
734,639,53.6,25974,Overcoming Obstacles to Buying a Home,146,home/mortgage,home,8
735,524,53.5,5553,Denied Credit for Your Home Loan: What's Next?,146,home/mortgage,home,7
736,1094,53.2,1074,Student Loans Around the World: Who Else Is Struggling?,168,student,student,7
737,878,53.2,13600,4 Types of People That Get a Reverse Mortgage,234,home/reverse,home,7
738,763,53.0,22852,Can You Refinance a Home With Low Equity?,150,home/refinance,home,6
739,490,52.3,3457,Buying a Second Home: 7 Questions to Ask First,146,home/mortgage,home,6
740,928,51.7,15918,Guide to Finding the Best Car Insurance for Teens,160,insurance/auto,insurance,9
741,1004,51.7,3243,5 Smart Reasons to Get a Personal Loan,164,personal,personal,8
742,1082,51.7,16826,What Happens To Your Student Loans When You Die?,172,student/refinance,student,7
743,211,51.6,26288,Guide to Starting a Business Partnership,129,business,business,8
744,102,51.5,3046,How to Buy a Used Car in 10 Simple Steps,99,auto,auto,7
745,757,51.4,3347,15 Year Refinance: Is a 15 Year Mortgage Right For You?,150,home/refinance,home,7
746,687,51.3,5826,The 5/1 Hybrid ARM,5299,home/mortgage/rates,home/mortgage,7
747,142,50.6,675,What Is the Best Way to Finance an Online Business?,7491,business/financing,business,1
748,1072,50.6,13220,Everything You Need to Know About Repaying Student Loans,172,student/refinance,student,6
749,229,50.1,1937,How Active Duty Military Members Get a Break on Credit Card Interest and Fees,133,credit-cards/tips,credit-cards,7
750,351,50.0,16701,LendingTree Survey Compares Millennial Men and Women,176,finance,finance,9
751,394,49.8,2354,Requirements for FHA Approved Condos,7503,home/fha/requirements,home/fha,8
752,584,49.8,3552,How to Get Your House Ready to Sell,146,home/mortgage,home,6
753,969,49.6,3272,How to Apply for a Bank Loan and Get Approved,164,personal,personal,8
754,339,49.4,3083,Setting a Timeline to Pay Off Your Debt,138,debt-consolidation,debt-consolidation,7
755,557,48.8,3484,Home buyers nab low interest rates,146,home/mortgage,home,6
756,286,48.2,5807,Fair Credit Reporting Act: Understanding Your Rights,2206,credit-score,credit-score,7
757,833,47.6,2301,3 Types of Reverse Mortgage Payouts: Which Is Best for You?,234,home/reverse,home,7
758,404,47.4,2367,The Huge Advantage of an FHA Assumable Mortgage,27,home/fha,home,6
759,890,47.2,13593,Mortgage Q & A: Can I Assume a VA Home Loan?,154,home/va,home,7
760,679,47.1,29248,Mortgage Borrowers Could Save 0.62 in Interest by Shopping Around,5299,home/mortgage/rates,home/mortgage,7
761,718,47.1,3396,3 Things You Should Do Before Applying for Your First Home Loan,146,home/mortgage,home,6
762,605,46.8,3553,Lock in your mortgage interest rate and points,146,home/mortgage,home,6
763,212,46.4,694,The Pros and Cons of Using a Marketing Agency,129,business,business,8
764,875,46.4,2305,Smart and Safe Ways to Use a Reverse Mortgage,234,home/reverse,home,8
765,633,45.6,18257,New Fannie Mae Guidelines: 3 Reasons It Just Got Easier to Qualify for a Mortgage,146,home/mortgage,home,6
766,1084,45.6,976,Cosigner Release: What to Consider If Refinancing Student Loans to Remove Cosigners,172,student/refinance,student,6
767,56,45.2,383,Powersport Financing Options for Your Next Purchase,117,auto/powersport,auto,6
768,908,45.0,2261,The Complete Guide on How to Get a VA Loan,7501,home/va/requirements,home/va,7
769,150,44.9,660,How Should Business Owners Give Themselves a Raise?,129,business,business,8
770,1056,44.7,14925,How to Find the Best Student Loan Consolidation Companies,17391,student/refinance/consolidation,student/refinance,5
771,144,44.6,3933,How to Find Small Business Grants,129,business,business,8
772,1052,44.3,17226,<U+200B>College Ave Student Loan Refinancing Review,172,student/refinance,student,7
773,929,43.6,12990,Your Guide to High Risk Auto Insurance,160,insurance/auto,insurance,9
774,483,43.2,3405,How to Buy a Beach House,146,home/mortgage,home,6
775,514,42.7,3521,17 Common Mortgage Terms To Know,146,home/mortgage,home,7
776,325,42.7,20013,Good Debt Vs. Bad Debt: Understanding What You Owe,138,debt-consolidation,debt-consolidation,7
777,588,42.7,7959,How to Sell Your House,146,home/mortgage,home,6
778,740,42.7,7687,What is an ARM Loan?,146,home/mortgage,home,6
779,823,42.4,13598,5 Top Candidates for a Mortgage Refinance: Are You One of Them?,150,home/refinance,home,7
780,611,42.1,3492,How to Decode Mortgage Words and Terms,146,home/mortgage,home,6
781,701,42.0,18207,"From Shopping to Close, LendingTree Study Finds Mortgage Process is Getting Faster",146,home/mortgage,home,6
782,619,41.9,13612,Mortgage Help: What to do if You Need Mortgage Assistance,146,home/mortgage,home,6
783,538,41.8,3532,Making a down payment,7449,home/mortgage/down-payment,home/mortgage,8
784,741,41.7,5295,Lending Discrimination: What it Is and Isn't,146,home/mortgage,home,6
785,11,40.4,30278,Best Online Car-Buying Sites and Apps,99,auto,auto,7
786,186,39.7,30031,Which Business Entity is Right for Your Company?,129,business,business,8
787,179,39.6,6043,How to Apply for a Small Business Loan: Your 9-Step Guide,7494,business/requirements,business,9
788,775,38.8,7917,HARP Housing: Loan Requirements and Alternatives,624,home/refinance/harp,home/refinance,8
789,270,38.4,5803,How interest rates affect credit,2206,credit-score,credit-score,8
790,1054,38.3,13489,The Complete Guide to Paying Back Student Loans,172,student/refinance,student,7
791,737,37.8,5811,What Does a Real Estate Lawyer Do?,146,home/mortgage,home,6
792,607,37.5,3424,What Sort of Low Income Home Loans Are Available?,146,home/mortgage,home,7
793,504,37.1,3534,Budgeting for closing: Costs and fees to get a mortgage,7457,home/mortgage/closing-costs,home/mortgage,6
794,525,37.0,3501,Do I need a mortgage co-signer if I am self-employed?,146,home/mortgage,home,6
795,663,37.0,6079,How Will the Interest Rate Hike Affect Mortgages?,5299,home/mortgage/rates,home/mortgage,7
796,371,36.8,2358,FHA Loan Interest Rates: How to Get Your Best Deal,27,home/fha,home,6
797,1034,36.8,3561,Government Student Loans: Unsubsidized vs. Subsidized Student Loans,168,student,student,8
798,154,36.2,453,How to Find the Perfect Location for Your Small Business,129,business,business,8
799,103,36.1,28667,Wells Fargo Auto Loan: In-Depth Review,99,auto,auto,7
800,319,36.0,22619,What Is a Debt Snowball?,138,debt-consolidation,debt-consolidation,7
801,938,35.8,8915,How to Compare Home Insurance Quotes,4825,insurance/home,insurance,9
802,129,35.6,13391,Four Steps to Building a Strong Business Credit Profile,129,business,business,8
803,248,35.5,2236,Learn How to Pay off Debt Fast,20369,credit-repair,credit-repair,9
804,478,35.5,7080,The Best Time for Selling Your House,146,home/mortgage,home,6
805,863,35.5,15686,Reverse Mortgage Line of Credit,234,home/reverse,home,10
806,469,35.0,6011,Is an ARM Mortgage Right for You?,146,home/mortgage,home,7
807,141,34.6,22648,8 Questions to Answer When Checking on the Financial Health of Your Business,129,business,business,8
808,754,34.2,21223,You’ll Need to Set Aside More Than a Down Payment When Getting a Mortgage: Here’s Why,146,home/mortgage,home,6
809,835,34.2,2321,AARP Reverse Mortgage: There Is No Such Thing!,234,home/reverse,home,9
810,470,33.9,3481,ARM Payment Calculator,146,home/mortgage,home,7
811,672,33.5,30092,"$26,881 in Savings Possible for Homebuyers Shopping Around for a Mortgage",5299,home/mortgage/rates,home/mortgage,7
812,471,33.4,3509,Avoiding Loan Delays: How to Keep Your Loan From Being Derailed,146,home/mortgage,home,6
813,315,33.1,3076,Debt Management: 3 Things You Must Do After Consolidating Your Debt,138,debt-consolidation,debt-consolidation,6
814,33,33.0,5737,How To Buy A Car in 7 Steps,99,auto,auto,7
815,24,32.8,5790,Car Value: Learn How to Determine a Cars Value,99,auto,auto,7
816,160,32.8,680,How to Turn Your Small Business Into a Big Business: 6 Ways,129,business,business,8
817,590,32.3,5723,Inflation Threat to Mortgage Rates Continues to Grow,146,home/mortgage,home,6
818,457,31.9,3493,20 Questions to Ask Before You Pick a Home Loan,146,home/mortgage,home,6
819,258,31.7,6010,Bad Credit Score: 3 Things That Can Mess Up a Good Credit Score,2206,credit-score,credit-score,8
820,288,31.1,21613,5 Ways to Eliminate Holiday Debt in 2018,138,debt-consolidation,debt-consolidation,7
821,1062,30.8,17756,Student Loan Refinance Review: Education Loan Finance,172,student/refinance,student,7
822,303,30.3,18278,How Credit Card Debt Consolidation Works,7443,debt-consolidation/credit-card,debt-consolidation,6
823,919,30.2,2262,VA Loan Fees: What the Borrower is Not Responsible for Paying,154,home/va,home,7
824,156,29.9,664,How to Know When to Hire More People for Your Growing Business,129,business,business,8
825,197,29.4,686,4 Signs You're Ready to Quit Your Full-time Job to Pursue Your Small Business,129,business,business,8
826,34,29.3,9955,"Comparing Auto Loan Payments for 48, 60 and 72 Month Auto Loans",99,auto,auto,7
827,882,29.2,2328,Beware: Younger Spouses and Reverse Mortgages,234,home/reverse,home,7
828,713,29.1,3394,The True Costs of Buying a Home,146,home/mortgage,home,6
829,1023,29.0,1067,6 FAQs for Student Loan Income-Driven Repayment Plans,168,student,student,8
830,884,28.6,14709,USDA Income Limits,14515,home/usda/eligibility,home/mortgage,0
831,944,28.6,13076,What is Renters Insurance?,4825,insurance/home,insurance,9
832,1097,28.6,1064,Understanding Student Loan Limits,168,student,student,8
833,8,28.4,5789,How to Avoid Car Leasing Charges,99,auto,auto,7
834,1060,28.2,1062,When Should I Consider Private Student Loan Consolidation?,17391,student/refinance/consolidation,student/refinance,4
835,897,27.7,2274,It IS Easy Being Green: VA Energy Efficient Mortgage,154,home/va,home,7
836,414,27.3,16054,Is a Home Equity Line of Credit Tax Deductible?,7471,home/home-equity/heloc,home/home-equity,8
837,658,26.8,6100,Brexit: What Is It and Why Does It Matter?,5299,home/mortgage/rates,home/mortgage,7
838,821,25.9,3340,Should You Refinance Your Home or Pay It Off?,150,home/refinance,home,8
839,356,25.6,3292,Lending Money to Family: Things to Consider,176,finance,finance,9
840,1047,25.5,992,3 Reasons to Refinance Your Parent PLUS Loan,172,student/refinance,student,7
841,435,25.4,15651,Using Home Repair Loans to Fix or Maintain a House,7430,home/home-equity/home-improvement,home/home-equity,3
842,911,25.2,465,"Thank You for Your Service: VA Loans, Educational Assistance, and Other Veterans Administration Benefits",154,home/va,home,7
843,449,24.1,14849,LendingTree Launches Home Valuation Tool for My LendingTree,25,home,home/mortgage,5
844,572,23.8,3461,How Much Mortgage Can You Afford?,146,home/mortgage,home,6
845,285,23.7,5806,How to Check Your Credit Report: Things You Should Be Looking For,2206,credit-score,credit-score,8
846,178,23.6,3914,Small Business Loan Application Requirements: Private vs. Government,7494,business/requirements,business,9
847,632,23.6,3554,Step 4: Negotiating Home Sale Offers,146,home/mortgage,home,9
848,1075,23.6,14168,Tips for Tackling Your Student Loan Amortization Schedule,172,student/refinance,student,7
849,120,23.5,697,5 Signs It's Time to Sell Your Business,129,business,business,8
850,551,22.7,3551,Five reasons to buy a home around the holidays,146,home/mortgage,home,9
851,284,22.6,2287,Q&A: What Is the Highest Credit Score Possible?,2206,credit-score,credit-score,7
852,620,22.5,3420,"Mortgage Insurance: What, When, and Why",146,home/mortgage,home,6
853,1039,21.6,15487,How Much Does College Cost? Understanding The Average Cost of College,168,student,student,8
854,292,21.5,3101,Benefits of Debt Consolidation,138,debt-consolidation,debt-consolidation,7
855,193,21.2,16867,SBA 7a Loan: The Most Popular Small Business Administration Loan,8015,business/sba,business,6
856,699,20.9,3408,How Much Shopping Around for a Mortgage Can Save You,146,home/mortgage,home,6
857,822,20.9,5774,Title Insurance: What You Pay When You Refinance,150,home/refinance,home,7
858,131,19.5,698,"What Small Business Owners Need to Know About Patents, Copyrights, and Trademarks",129,business,business,8
859,925,19.5,10158,How to Get Cheap Auto Insurance,160,insurance/auto,insurance,9
860,277,19.4,6045,What Does Charge Off Mean On Your Credit Report?,2206,credit-score,credit-score,8
861,558,19.3,3520,Home buying mistakes,146,home/mortgage,home,6
862,352,19.2,8823,Consumer Loans: Explore Your Lending Options,176,finance,finance,9
863,561,19.1,3528,Is that home price fair market value?,146,home/mortgage,home,6
864,289,18.7,7701,6 Things Debt-Free Families Have in Common,138,debt-consolidation,debt-consolidation,7
865,187,18.6,3950,Running a Small Business: Tips from Successful Business Owners,129,business,business,8
866,136,18.2,3853,4 Common Struggles for Small Business Owners,129,business,business,7
867,887,18.1,2255,5 House Hunting Tips for Veterans,154,home/va,home,7
868,2,18.0,3020,10 Tips for First Time Car Buyers,99,auto,auto,7
869,273,17.8,5809,Prevent identity theft,2206,credit-score,credit-score,8
870,536,17.6,7092,How to Save for a House,7449,home/mortgage/down-payment,home/mortgage,8
871,932,17.6,938,How to Save on Car Insurance,160,insurance/auto,insurance,9
872,281,17.3,6067,What is a Promissory Note?,2206,credit-score,credit-score,7
873,1058,17.3,1054,Is a Direct Consolidation Loan the Best Move for You?,17391,student/refinance/consolidation,student/refinance,4
874,1091,17.3,12802,The Ultimate Guide to Student Loan Forgiveness for Nurses,168,student,student,8
875,670,17.0,25855,"Competition among lenders was worth over $25,000 to borrowers last week",5299,home/mortgage/rates,home/mortgage,10
876,379,16.6,2362,HUD Approved Housing Counselors: How They Help,27,home/fha,home,6
877,121,16.5,7795,5 Steps for Business Credit Repair,129,business,business,7
878,340,16.3,3077,5 Smart Ways to Get Out of Debt,138,debt-consolidation,debt-consolidation,7
879,491,16.2,3516,Ask an Expert: Buying and selling a home,146,home/mortgage,home,8
880,372,16.1,2361,FHA Mortgages: Are You Ready for Electronic Signatures?,27,home/fha,home,6
881,175,16.0,7617,6 Steps to Setting Up a Small Business,7494,business/requirements,business,9
882,940,16.0,8923,How Much Is Home Insurance?,4825,insurance/home,insurance,9
883,1037,16.0,12787,How Do Student Loans Work? Here's Everything You Need to Know.,168,student,student,8
884,180,15.6,3926,How to Fund A Small Business,7494,business/requirements,business,9
885,36,15.5,3033,What Car Should I Buy?,99,auto,auto,7
886,176,15.2,1121,How To Get an Online Business Loan,7494,business/requirements,business,9
887,893,15.2,13591,VA Home Loans and First-Time Homebuyers,154,home/va,home,7
888,1032,15.1,8223,Your Guide to the Federal Perkins Loan Program,168,student,student,7
889,539,14.8,3450,Mortgage Down Payment Can Be Smaller Than You Think,7449,home/mortgage/down-payment,home/mortgage,8
890,1022,14.8,1053,5 Questions to Ask Before Choosing a College Major,168,student,student,8
891,818,14.5,13601,Refinance Rates: The Role of the Federal Reserve,150,home/refinance,home,8
892,358,14.3,7529,When Renting is Better than Buying a Home?,176,finance,finance,9
893,939,14.3,12998,Understanding Home Warranty Insurance,4825,insurance/home,insurance,9
894,926,14.0,10154,Auto Insurance Discounts,160,insurance/auto,insurance,9
895,30,13.7,21252,How Much Car Can I Afford? Establishing a Car Buying Budget,99,auto,auto,7
896,266,13.7,5820,Different Hoax for Different Folks: Mortgage Advertising Scams,2206,credit-score,credit-score,8
897,743,13.5,29290,LendingTree Reveals Where Homebuyers See the Most Mortgage Lender Competition,146,home/mortgage,home,6
898,578,13.5,26522,How to Buy Your Dream Home in 1 Year,146,home/mortgage,home,6
899,228,13.2,1938,Credit Card Rules to Know as Students Head Back to School,133,credit-cards/tips,credit-cards,6
900,1041,13.2,3825,The Complete Guide to Graduate Student Loans,168,student,student,8
901,407,12.6,3308,6 Smart Ways to Leverage Your Home Equity,142,home/home-equity,home,7
902,153,12.5,667,How to Find a Free Office (Or One That is Extremely Cheap),129,business,business,8
903,198,12.1,6112,4 Important Things to Consider When Getting a Small Business Loan,8474,business/small,business,8
904,218,12.1,696,What to Do When Your Revenue Plateaus and You're Out of Ideas,129,business,business,7
905,1028,11.6,20253,Discover Student Loans Review,168,student,student,7
906,1079,11.4,982,Student Loan Refinance: Know Your Options,172,student/refinance,student,7
907,159,11.4,665,How to Shut Down a Failing Small Business,129,business,business,7
908,380,11.4,2349,Is an FHA Mortgage Overpriced?,27,home/fha,home,7
909,1049,10.9,4832,Alternatives to Private Student Loan Forgiveness,172,student/refinance,student,7
910,1051,10.9,474,Can You Refinance Federal Student Loans?,172,student/refinance,student,7
911,455,10.8,3477,15-Year Mortgages Can Mean Big Savings,146,home/mortgage,home,6
912,597,10.7,5817,Jumbo Rates Are Falling Down,146,home/mortgage,home,6
913,780,10.7,651,"HARP Requirements, Eligibility, & Qualifications",624,home/refinance/harp,home/refinance,8
914,752,10.3,3406,Will Mortgage Protection Insurance Benefit You?,146,home/mortgage,home,6
915,215,10.2,685,6 Ways to Research Your Competition,129,business,business,8
916,1030,10.1,4087,FAFSA Application Guide: 7 Steps to Get Started,168,student,student,8
917,1090,10.1,1061,Student Loan Deferment and Forbearance: What's the Difference?,168,student,student,8
918,350,10.0,5735,Allowance For Kids: How Much is too Much,176,finance,finance,9
919,433,10.0,10014,Best Ways to Add Value to Your Home,7430,home/home-equity/home-improvement,home/home-equity,3
920,27,9.8,30157,How to Find the Best Extended Car Warranty,99,auto,auto,7
921,1024,9.8,472,How to Apply for Federal Student Loans,168,student,student,8
